Time,DevPost,Gender,University,Lat,Lng,Graduation,Major,Experience
10/14/2016 0:06:56,No,Male,Ohio State University,39.9990626,-83.0173386,2019,Computer Science,0
10/14/2016 0:47:41,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2019,Communication Design,0
10/14/2016 0:47:20,No,Female,University of Florida,29.6130239,-82.371937,2018,Computer Science,0
10/14/2016 0:51:59,No,Female,University of Iowa,41.659363,-91.5487099,2018,Computer Science,2
10/14/2016 1:00:54,No,Male,Grinnell College,41.7495125,-92.7200778,2017,Economics,0
10/14/2016 1:00:48,No,Male,Grinnell College,41.7495125,-92.7200778,2017,Math,1
10/14/2016 1:02:35,No,Female,Grinnell College,41.7495125,-92.7200778,2017,Math,1
10/14/2016 1:54:04,Yes,Male,Washington University in St. Louis,38.6470653,-90.3026346,2019,Electrical Engineering,0
10/14/2016 2:52:21,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2019,Computer Science,0
10/14/2016 3:16:29,No,Male,University of Massachusetts Amherst,42.3956556,-72.5219617,2020,Computer Science,1
10/14/2016 4:23:56,No,Female,"University of Missouri, Columbia",38.9331391,-92.3738037,2016,Biology,0
10/14/2016 4:48:40,No,Male,"University of Missouri, Saint Louis",38.7101379,-90.3111075,2018,Computer Science,0
10/3/2016 20:40:06,No,Male,University of Waterloo,43.4692469,-80.5403143,2020,Computer Science,0
10/14/2016 4:56:02,No,Female,Washington University in St. Louis,38.6470653,-90.3026346,2020,Computer Engineering,1
10/14/2016 5:28:18,Yes,Female,Grinnell College,41.7495125,-92.7200778,2017,Math,1
10/14/2016 5:48:00,No,Female,Northwestern University,42.0505569,-87.6797281,2018,Computer Science,0
10/14/2016 5:51:02,No,Female,Northwestern University,42.0505569,-87.6797281,2018,Computer Science,0
10/14/2016 5:50:45,No,Female,Washington University in St. Louis,38.6470653,-90.3026346,2018,Global Health And The Environment And Healthcare Management,0
10/14/2016 6:04:29,No,Male,Northwestern University,42.0505569,-87.6797281,2019,Computer Science,1
10/14/2016 6:37:49,No,Male,"University of Missouri, Columbia",38.9331391,-92.3738037,2018,Computer Science,0
10/14/2016 7:02:35,No,Male,"University of Missouri, Columbia",38.9331391,-92.3738037,2018,Biology,0
10/14/2016 7:47:06,No,Male,Mcmaster University,43.2627435,-79.9177828,2020,Computer Science,1
10/14/2016 8:04:04,No,Female,"University of Illinois, Chicago",41.8733696,-87.650714,2017,Electrical And Computer Engineering,1
10/14/2016 15:36:50,No,Female,University of Florida,29.6130239,-82.371937,2018,Computer Science,0
10/14/2016 15:46:18,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2017,Computer Science,0
10/14/2016 15:59:16,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2020,Computer Science,0
10/14/2016 16:48:11,Yes,Female,Carnegie Mellon University,40.4434658,-79.9434567,2017,Human-Computer Interaction,0
10/14/2016 16:44:17,No,Male,Carnegie Mellon University,40.4434658,-79.9434567,2019,Computational Biology,1
10/14/2016 16:43:24,No,Female,Washington University in St. Louis,38.6470653,-90.3026346,2019,Biomedical Engineering,0
10/14/2016 16:51:39,Yes,Female,Ohio State University,39.9990626,-83.0173386,2019,Computer Science,1
10/14/2016 17:00:15,No,Male,Carnegie Mellon University,40.4434658,-79.9434567,2017,Human-Computer Interaction,0
10/14/2016 16:53:52,No,Male,Missouri University of Science & Technology,37.9551651,-91.7714605,2020,Computer Science,0
10/14/2016 17:09:17,No,Female,Purdue University,40.4282261,-86.9144194,2020,Computer Science,0
10/14/2016 17:19:56,No,Male,Northwestern University,42.0505569,-87.6797281,2019,Math,0
10/14/2016 17:41:10,Yes,Male,Carnegie Mellon University,40.4434658,-79.9434567,2018,Computer Engineering,7
10/14/2016 17:37:28,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2018,Computer Science,2
10/14/2016 17:37:35,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2017,Computer Science,0
10/14/2016 17:58:02,Yes,Male,Washington University in St. Louis,38.6470653,-90.3026346,2018,Computer Science,1
10/14/2016 18:09:54,Yes,Male,Washington University in St. Louis,38.6470653,-90.3026346,2018,Computer Science,1
10/14/2016 18:05:56,No,Female,Carnegie Mellon University,40.4434658,-79.9434567,2017,Human Computer Interaction,0
10/14/2016 18:23:45,No,Male,Ohio State University,39.9990626,-83.0173386,2018,Computer Engineering,0
10/14/2016 18:32:44,Yes,Male,University of Waterloo,43.4692469,-80.5403143,2020,Computer Science,1
10/14/2016 19:26:13,No,Female,Carnegie Mellon University,40.4434658,-79.9434567,2017,Computer Science,1
10/14/2016 19:39:32,Yes,Male,University of Chicago,41.7895697,-87.6009148,2020,Biomolecular Engineering,0
10/14/2016 19:57:54,No,Female,Washington University in St. Louis,38.6470653,-90.3026346,2019,Computer Science,0
10/14/2016 20:30:37,No,Male,Carnegie Mellon University,40.4434658,-79.9434567,2017,Human Computer Interaction,2
10/14/2016 20:40:26,No,Male,University of Chicago,41.7895697,-87.6009148,2020,Computer Science,0
10/14/2016 20:45:34,No,Male,Carnegie Mellon University,40.4434658,-79.9434567,2017,Computer Science,4
10/14/2016 20:58:47,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2019,Computer Science,1
10/14/2016 20:51:17,No,Male,Illinois Institute of Technology,41.8343395,-87.6237866,2020,Computer Science,0
10/14/2016 21:07:24,No,Male,Illinois Institute of Technology,41.8343395,-87.6237866,2018,Computer Science,0
10/14/2016 21:17:37,No,Male,Purdue University,40.4282261,-86.9144194,2017,Computer Science,3
10/14/2016 22:09:57,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2018,Biomedical Engineering,3
10/14/2016 22:27:18,No,Male,Carnegie Mellon University,40.4434658,-79.9434567,2017,Industrial Design,0
10/14/2016 22:21:47,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2019,Biology,0
10/14/2016 22:43:12,Yes,Male,Washington University in St. Louis,38.6470653,-90.3026346,2017,Philosophy-Neuroscience-Psychology,0
10/14/2016 23:09:39,No,Male,Carnegie Mellon University,40.4434658,-79.9434567,2017,Human Computer Interaction,0
10/14/2016 23:26:01,No,Male,Northwestern University,42.0505569,-87.6797281,2019,Computer Science,1
10/14/2016 23:51:49,No,Male,Illinois Institute of Technology,41.8343395,-87.6237866,2018,Computer Science,0
10/15/2016 0:26:48,No,Female,Washington University in St. Louis,38.6470653,-90.3026346,2020,Biomedical Engineering,0
10/15/2016 0:38:53,No,Male,University of Waterloo,43.4692469,-80.5403143,2021,Computer Engineering,2
10/15/2016 0:34:34,No,Male,Truman State University,40.1885963,-92.5820887,2017,Computer Science,1
10/15/2016 0:57:16,No,Male,Illinois Institute of Technology,41.8343395,-87.6237866,2018,Electrical Engineering,0
10/15/2016 0:54:58,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2018,Computer Science,0
10/15/2016 1:17:36,No,Male,Illinois Institute of Technology,41.8343395,-87.6237866,2018,Information Technology,2
10/15/2016 1:40:34,No,Male,Illinois Institute of Technology,41.8343395,-87.6237866,2018,Computer Engineering,0
10/15/2016 1:35:14,No,Male,Southern Illinois University Carbondale,37.7142344,-89.2175124,2017,Computer Engineering,0
10/15/2016 1:39:29,No,Female,Illinois Institute of Technology,41.8343395,-87.6237866,2017,Biomedical Engineering,0
10/15/2016 1:46:01,No,Male,Illinois Institute of Technology,41.8343395,-87.6237866,2017,Computer Science,0
10/15/2016 2:10:04,No,Female,Illinois Institute of Technology,41.8343395,-87.6237866,2019,Biomedical Engineering,0
10/15/2016 2:29:49,No,Male,Illinois Institute of Technology,41.8343395,-87.6237866,2018,Electrical Engineering,0
10/15/2016 2:15:12,No,Male,University of Michigan,42.2761921,-83.7413068,2018,Data Science Engineering,5
10/15/2016 2:44:43,No,Male,University of Michigan,42.2761921,-83.7413068,2017,Ux,2
10/15/2016 2:40:32,Yes,Male,Illinois Institute of Technology,41.8343395,-87.6237866,2019,Electrical Engineering,0
10/15/2016 2:37:52,No,Male,Southern Illinois University Edwardsville,38.7930622,-89.9967072,2018,Computer Engineering,0
10/15/2016 2:36:42,No,Male,Southern Illinois University Edwardsville,38.7930622,-89.9967072,2018,Computer Engineering,0
10/15/2016 2:36:42,No,Male,Southern Illinois University Edwardsville,38.7930622,-89.9967072,2018,Computer Engineering,0
10/15/2016 2:56:43,No,Female,Washington University in St. Louis,38.6470653,-90.3026346,2017,Systems Engineering,0
10/15/2016 2:49:02,No,Male,"University of Illinois, Urbana-Champaign",40.1164204,-88.2433829,2018,Computer Engineering,0
10/15/2016 3:17:36,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2019,Undeclared,0
10/15/2016 3:29:18,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2019,Math,0
10/15/2016 3:23:43,No,Male,Ohio State University,39.9990626,-83.0173386,2017,Computer Science,5
10/15/2016 3:22:31,No,Female,University of Waterloo,43.4692469,-80.5403143,2021,Software Engineering,1
10/15/2016 3:43:53,No,Female,Washington University in St. Louis,38.6470653,-90.3026346,2018,English And Communication Design,0
10/15/2016 4:04:22,No,Male,Carnegie Mellon University,40.4434658,-79.9434567,2017,Hci,0
10/15/2016 3:54:26,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2018,Architecture,0
10/15/2016 4:22:41,Yes,Male,Carnegie Mellon University,40.4434658,-79.9434567,2020,Undecided,0
10/15/2016 4:39:40,No,Male,Case Western Reserve University,41.5074022,-81.6083276,2019,Computer Science,2
10/15/2016 5:26:24,No,Male,Missouri University of Science & Technology,37.9551651,-91.7714605,2018,Computer Science,1
10/15/2016 7:16:36,Yes,Female,University of Waterloo,43.4692469,-80.5403143,2021,Software Engineering,0
10/15/2016 7:10:30,No,Female,Washington University in St. Louis,38.6470653,-90.3026346,2019,Computer Science,0
10/15/2016 3:17:36,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2019,Undeclared,0
10/15/2016 9:21:03,No,Male,University of Chicago,41.7895697,-87.6009148,2017,Computer Science,0
10/15/2016 9:16:05,No,Male,Illinois Institute of Technology,41.8343395,-87.6237866,2018,Computer Science,4
10/15/2016 9:56:46,No,Male,University of Waterloo,43.4692469,-80.5403143,2021,Mechatronics Engineering,0
10/15/2016 14:17:50,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2017,Computer Science,2
10/15/2016 14:45:01,Yes,Male,Illinois Institute of Technology,41.8343395,-87.6237866,2020,Biomedical Engineering,0
10/15/2016 15:10:59,No,Male,Saint Louis University,38.6346139,-90.2337376,2019,Computer Science,0
10/15/2016 15:35:16,No,Male,Carnegie Mellon University,40.4434658,-79.9434567,2019,Math,1
10/15/2016 15:31:09,No,Male,Carnegie Mellon University,40.4434658,-79.9434567,2019,Math,4
10/15/2016 15:28:50,No,Female,Princeton University,40.3467174,-74.6568772,2020,Computer Science,0
10/15/2016 15:51:33,No,Male,"University of Missouri, Columbia",38.9331391,-92.3738037,2020,Computer Science,1
10/15/2016 15:50:55,Yes,Male,Ohio State University,39.9990626,-83.0173386,2019,Computer Science,2
10/15/2016 15:59:08,Yes,Male,"University of Missouri, Columbia",38.9331391,-92.3738037,2020,Computer Science,1
10/15/2016 16:33:14,Yes,Male,Missouri University of Science & Technology,37.9551651,-91.7714605,2016,Computer Science,7
10/15/2016 17:51:24,No,Male,Purdue University,40.4282261,-86.9144194,2018,Computer Science,4
10/15/2016 18:31:28,No,Male,"University of Missouri, Columbia",38.9331391,-92.3738037,2017,Information Technology,3
10/15/2016 18:56:20,No,Male,Carnegie Mellon University,40.4434658,-79.9434567,2017,Hci,2
10/15/2016 18:52:34,No,Male,Southern Illinois University Edwardsville,38.7930622,-89.9967072,2018,Computer Science,0
10/15/2016 18:51:44,No,Male,Ohio State University,39.9990626,-83.0173386,2017,Computer Science,1
10/15/2016 19:27:01,No,Male,"University of Missouri, Columbia",38.9331391,-92.3738037,2018,Computer Science,3
10/15/2016 19:12:48,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2020,Chemical Engineering,0
10/15/2016 19:55:32,No,Female,Washington University in St. Louis,38.6470653,-90.3026346,2020,Undecided,0
10/15/2016 19:42:11,No,Male,Illinois Institute of Technology,41.8343395,-87.6237866,2019,Chemistry,0
10/15/2016 20:05:43,Yes,Male,University of Iowa,41.659363,-91.5487099,2017,Computer Engineering,3
10/15/2016 20:05:19,No,Male,"University of Missouri, Columbia",38.9331391,-92.3738037,2018,Computer Science,0
10/15/2016 20:23:46,No,Female,University of Florida,29.6130239,-82.371937,2018,Systems Engineering,1
10/15/2016 20:22:26,No,Male,Rose-Hulman Institute of Technology,39.4836321,-87.3268569,2018,Computer Science,0
10/15/2016 20:20:05,No,Female,University of Florida,29.6130239,-82.371937,2018,Computer Science,0
10/15/2016 20:14:53,No,Male,"University of Missouri, Saint Louis",38.7101379,-90.3111075,2019,Computer Engineering,1
10/15/2016 20:34:47,No,Male,University of Florida,29.6130239,-82.371937,2017,Computer Engineering,0
10/15/2016 20:34:42,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2022,Physics,0
10/15/2016 20:33:26,No,Male,University of Waterloo,43.4692469,-80.5403143,2018,Computer Science,1
10/15/2016 20:45:56,No,Male,Grinnell College,41.7495125,-92.7200778,2020,Computer Science,0
10/15/2016 20:41:43,No,Female,University of Florida,29.6130239,-82.371937,2017,Computer Science,0
10/3/2016 8:31:21,Yes,Male,University of Florida,29.6130239,-82.371937,2018,Computer Science,1
10/15/2016 21:41:50,Yes,Female,University of Florida,29.6130239,-82.371937,2018,Computer Science,4
10/15/2016 21:35:28,No,Male,Truman State University,40.1885963,-92.5820887,2019,Computer Science,0
10/15/2016 21:33:49,Yes,Male,University of Florida,29.6130239,-82.371937,2017,Computer Science,0
10/15/2016 21:35:28,No,Male,Truman State University,40.1885963,-92.5820887,2019,Computer Science,0
10/15/2016 21:30:00,No,Male,Carnegie Mellon University,40.4434658,-79.9434567,2017,Human Computer Interaction,0
10/15/2016 21:28:09,No,Male,"University of Illinois, Urbana-Champaign",40.1164204,-88.2433829,2017,Math,6
10/15/2016 21:41:50,Yes,Female,University of Florida,29.6130239,-82.371937,2018,Computer Science,4
10/15/2016 22:26:29,Yes,Male,University of Florida,29.6130239,-82.371937,2018,Computer Science,0
10/15/2016 22:24:10,No,Male,Rose-Hulman Institute of Technology,39.4836321,-87.3268569,2017,Computer Science,3
10/15/2016 22:26:29,Yes,Male,University of Florida,29.6130239,-82.371937,2018,Computer Science,0
10/15/2016 22:20:44,Yes,Male,Illinois Institute of Technology,41.8343395,-87.6237866,2018,Computer Science,0
10/15/2016 22:22:53,No,Male,Rose-Hulman Institute of Technology,39.4836321,-87.3268569,2018,Computer Science,0
10/15/2016 22:38:43,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2020,Computer Engineering,0
10/15/2016 22:57:25,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2020,Undecided,0
10/15/2016 23:17:50,No,Male,"University of Illinois, Urbana-Champaign",40.1164204,-88.2433829,2019,Computer Engineering,0
10/15/2016 23:26:35,Yes,Male,Ohio State University,39.9990626,-83.0173386,2017,Computer Science,5
10/15/2016 23:36:35,No,Male,Rose-Hulman Institute of Technology,39.4836321,-87.3268569,2017,Computer Science,3
10/15/2016 23:59:49,No,Male,Georgia Tech,33.771288,-84.392056,2017,Computer Science,0
10/15/2016 23:54:25,No,Male,Georgia Tech,33.771288,-84.392056,2017,Computer Engineering,1
10/16/2016 0:53:31,No,Male,"University of Missouri, Columbia",38.9331391,-92.3738037,2018,Computer Science,2
10/16/2016 0:42:03,No,Male,Indiana University,39.1661123,-86.5265247,2017,Computer Science,0
10/16/2016 1:09:03,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2019,Computer Science,0
10/16/2016 1:08:31,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2019,Computer Science,0
10/16/2016 1:06:37,No,Male,University of Michigan,42.2761921,-83.7413068,2018,Computer Science,0
10/16/2016 0:58:15,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2019,Biomedical Engineering,0
10/16/2016 0:57:07,No,Male,Indiana University,39.1661123,-86.5265247,2017,Computer Science,0
10/16/2016 1:19:24,No,Male,Indiana University,39.1661123,-86.5265247,2017,Computer Science,0
10/16/2016 1:14:48,No,Male,"University of Missouri, Columbia",38.9331391,-92.3738037,2018,Physics,2
10/16/2016 1:36:02,Yes,Male,University of Minnesota,44.9741561,-93.2342,2018,Computer Engineering,0
10/16/2016 1:50:28,No,Male,Carnegie Mellon University,40.4434658,-79.9434567,2017,Computer Science,1
10/16/2016 1:46:33,No,Male,Illinois Institute of Technology,41.8343395,-87.6237866,2019,Computer Engineering,0
10/16/2016 1:39:40,Yes,Male,Ohio State University,39.9990626,-83.0173386,2017,Computer Science,0
10/16/2016 2:06:14,No,Male,University of Waterloo,43.4692469,-80.5403143,2021,Computer Science,0
10/7/2016 17:10:20,No,Male,Purdue University,40.4282261,-86.9144194,2020,Computer Science,1
10/16/2016 2:03:02,No,Male,Washington University in St. Louis,38.6470653,-90.3026346,2019,Biomedical Engineering,0
10/16/2016 2:00:02,No,Male,University of Iowa,41.659363,-91.5487099,2017,Computer Engineering,1
10/16/2016 1:59:03,No,Male,Carnegie Mellon University,40.4434658,-79.9434567,2017,Human Computer Interaction,0
10/16/2016 1:55:49,No,Male,University of Michigan,42.2761921,-83.7413068,2017,Computer Science,4
10/16/2016 1:53:55,No,Male,Carnegie Mellon University,40.4434658,-79.9434567,2019,Mechanical Engineering,0
10/16/2016 1:52:51,No,Male,Ohio State University,39.9990626,-83.0173386,2018,Computer Science,1
